CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 014.001 0 0.00153493881226 0.00191843509675 0.00230193138123 0.00153493881226 0.00230193138123 0.00230193138123 0.00230193138123 1.0
10 014.001 0 0.000702857971191 0.00343117713928 0.0218880176544 0.000779151916504 0.000956058502197 0.0107469558716 0.0218880176544 1.0
20 014.001 0 0.000670909881592 0.00278897881508 0.0619480609894 0.000760793685913 0.000993967056274 0.00254583358765 0.00270581245422 1.0
