CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 008.001 0 0.00139594078064 0.0121364593506 0.0228769779205 0.00139594078064 0.0228769779205 0.0228769779205 0.0228769779205 1.0
10 008.001 0 0.00075888633728 0.0017254114151 0.00802302360535 0.000811100006104 0.00105094909668 0.00560688972473 0.00802302360535 1.0
20 008.001 0 0.000668048858643 0.00256412785228 0.0234978199005 0.000747919082642 0.000953912734985 0.00780582427979 0.0107760429382 1.0
