CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 003.001 0 0.00134801864624 0.00141108036041 0.00147414207458 0.00134801864624 0.00147414207458 0.00147414207458 0.00147414207458 1.0
10 003.001 0 0.000761032104492 0.00409658749898 0.0208899974823 0.000782012939453 0.0011420249939 0.0147540569305 0.0152380466461 1.0
20 003.001 0 0.000775814056396 0.00313150882721 0.0227060317993 0.00081205368042 0.00098705291748 0.012647151947 0.0142660140991 1.0
