CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.001 0 0.00321698188782 0.0035674571991 0.00391793251038 0.00321698188782 0.00391793251038 0.00391793251038 0.00391793251038 1.0
10 001.001 0 0.000823020935059 0.00117370060512 0.00147604942322 0.000919103622437 0.00116491317749 0.00141000747681 0.00147604942322 1.0
20 001.001 0 0.000741004943848 0.00231437385082 0.0131430625916 0.000800848007202 0.0013370513916 0.00438714027405 0.0122809410095 1.0
