CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 019.001 0 0.00132203102112 0.0018800497055 0.00243806838989 0.00132203102112 0.00243806838989 0.00243806838989 0.00243806838989 1.0
10 019.001 0 0.000817060470581 0.00177813900842 0.012237071991 0.000825881958008 0.000962972640991 0.00280117988586 0.012237071991 1.0
20 019.001 0 0.000750064849854 0.00343339973026 0.0249910354614 0.00076699256897 0.00124001502991 0.012414932251 0.0230901241302 1.0
