CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 017.001 0 0.00129795074463 0.00151455402374 0.00173115730286 0.00129795074463 0.00173115730286 0.00173115730286 0.00173115730286 1.0
10 017.001 0 0.000754117965698 0.00320035881466 0.0263161659241 0.000761985778809 0.000883102416992 0.0134239196777 0.0263161659241 1.0
20 017.001 0 0.000756978988647 0.00190122922262 0.0233819484711 0.000773906707764 0.000946044921875 0.00260400772095 0.00555610656738 1.0
