CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 015.001 0 0.00135493278503 0.00273096561432 0.0041069984436 0.00135493278503 0.0041069984436 0.0041069984436 0.0041069984436 1.0
10 015.001 0 0.000670909881592 0.00189983844757 0.0153648853302 0.000771045684814 0.000853061676025 0.0058958530426 0.0153648853302 1.0
20 015.001 0 0.000728130340576 0.00225715637207 0.023962020874 0.000782012939453 0.000946044921875 0.00282883644104 0.0224189758301 1.0
