CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 013.001 0 0.000820159912109 0.00108158588409 0.00134301185608 0.000820159912109 0.00134301185608 0.00134301185608 0.00134301185608 1.0
10 013.001 0 0.000723838806152 0.000988137722015 0.00160598754883 0.000761032104492 0.000862121582031 0.00157618522644 0.00160598754883 1.0
20 013.001 0 0.000755071640015 0.00120575428009 0.00386309623718 0.000797033309937 0.000976085662842 0.00227379798889 0.0028600692749 1.0
